Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A17007B_001,SE_A17007B_002,SE_A17007B_003,SE_A17007B_004,SE_A17007B_005,SE_A17007B_006,SE_A17007B_007,SE_A17007B_008,SE_A17007B_009,SE_A17007B_010,SE_A17007B_011,SE_A17007B_012,SE_A17007B_013,SE_A17007B_014,SE_A14006_001,SE_A17007A_001,SE_A17007A_002,SE_A17007A_003,SE_A17007A_004,SE_A17007A_005,SE_A17007A_006,SE_A17007A_007,SE_A17007A_008,SE_A17007A_009,SE_A17007A_010,SE_A17007A_011,SE_A17007A_012,SE_A17007A_013,SE_A17007A_014,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060710099061","15000US060710099061","Block Group 1, Census Tract 99.06, San Bernardino County, California","Block Group 1, Census Tract 99.06, San Bernardino County, California","ca","150","00","ACSSF","0026581",,,,,"06","071",,,,"009906","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,29,101,16,0,11,0,42,20,57,0,0,36,0,54760,321,8,53,0,0,10,0,0,97,0,0,114,33,6,1668,3742.452,0.445697045700598
"060710099062","15000US060710099062","Block Group 2, Census Tract 99.06, San Bernardino County, California","Block Group 2, Census Tract 99.06, San Bernardino County, California","ca","150","00","ACSSF","0026582",,,,,"06","071",,,,"009906","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,38,15,16,27,49,11,22,45,162,0,0,16,84,57162,454,16,31,0,30,34,21,0,91,57,0,114,36,24,2958,5886.676,0.502490745130865
"060710099081","15000US060710099081","Block Group 1, Census Tract 99.08, San Bernardino County, California","Block Group 1, Census Tract 99.08, San Bernardino County, California","ca","150","00","ACSSF","0026583",,,,,"06","071",,,,"009908","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,33,35,0,0,14,19,70,33,113,0,31,0,0,50964,556,60,109,0,23,0,12,37,53,77,0,78,34,73,2833,5800.097,0.488440100880776
"060710099082","15000US060710099082","Block Group 2, Census Tract 99.08, San Bernardino County, California","Block Group 2, Census Tract 99.08, San Bernardino County, California","ca","150","00","ACSSF","0026584",,,,,"06","071",,,,"009908","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,11,104,8,0,32,0,126,5,60,0,7,25,0,65672,539,11,53,31,0,9,0,0,160,0,0,85,31,159,2006,5365.068,0.373900187954539
"060710099101","15000US060710099101","Block Group 1, Census Tract 99.10, San Bernardino County, California","Block Group 1, Census Tract 99.10, San Bernardino County, California","ca","150","00","ACSSF","0026585",,,,,"06","071",,,,"009910","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,34,48,0,0,0,3,0,171,50,0,0,12,0,53750,422,47,37,0,12,14,85,18,57,0,0,40,84,28,1898,3797.396,0.499816215364704
"060710099102","15000US060710099102","Block Group 2, Census Tract 99.10, San Bernardino County, California","Block Group 2, Census Tract 99.10, San Bernardino County, California","ca","150","00","ACSSF","0026586",,,,,"06","071",,,,"009910","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,24,77,0,0,46,9,56,39,156,0,0,0,23,56215,631,0,2,0,0,0,140,0,107,22,0,238,30,92,3171,2655.102,1.19430437515541
"060710099111","15000US060710099111","Block Group 1, Census Tract 99.11, San Bernardino County, California","Block Group 1, Census Tract 99.11, San Bernardino County, California","ca","150","00","ACSSF","0026587",,,,,"06","071",,,,"009911","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,167,185,36,10,38,0,98,109,74,0,0,0,2,51910,854,68,123,7,47,32,24,0,79,55,0,189,91,139,4238,5639.852,0.751438230601841
"060710099112","15000US060710099112","Block Group 2, Census Tract 99.11, San Bernardino County, California","Block Group 2, Census Tract 99.11, San Bernardino County, California","ca","150","00","ACSSF","0026588",,,,,"06","071",,,,"009911","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,18,230,2,8,7,0,0,43,71,110,1,0,0,74167,658,47,13,0,110,0,11,11,45,25,0,83,200,113,2654,2674.246,0.992429308552781
"060710099121","15000US060710099121","Block Group 1, Census Tract 99.12, San Bernardino County, California","Block Group 1, Census Tract 99.12, San Bernardino County, California","ca","150","00","ACSSF","0026589",,,,,"06","071",,,,"009912","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,0,18,0,34,24,1,0,59,0,0,8,0,12583,206,1,0,0,26,0,67,0,0,62,0,0,9,41,1700,6647,0.255754466816062
"060710099122","15000US060710099122","Block Group 2, Census Tract 99.12, San Bernardino County, California","Block Group 2, Census Tract 99.12, San Bernardino County, California","ca","150","00","ACSSF","0026590",,,,,"06","071",,,,"009912","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,11,72,0,0,5,0,136,8,70,0,0,0,0,29337,201,10,30,0,24,0,0,0,0,68,0,56,0,13,1735,6218.102,0.279024072698406
"060710099123","15000US060710099123","Block Group 3, Census Tract 99.12, San Bernardino County, California","Block Group 3, Census Tract 99.12, San Bernardino County, California","ca","150","00","ACSSF","0026591",,,,,"06","071",,,,"009912","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,13,23,0,0,30,5,0,33,125,0,0,11,0,50856,255,46,74,0,0,0,15,11,15,36,0,10,27,21,1435,2581.576,0.555862034882015
"060710099131","15000US060710099131","Block Group 1, Census Tract 99.13, San Bernardino County, California","Block Group 1, Census Tract 99.13, San Bernardino County, California","ca","150","00","ACSSF","0026592",,,,,"06","071",,,,"009913","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,16,2,1,13,0,14,71,15,0,18,76,0,31042,436,29,8,0,0,61,55,0,42,42,19,58,28,94,2680,1187.506,2.25683130578211
"060710099132","15000US060710099132","Block Group 2, Census Tract 99.13, San Bernardino County, California","Block Group 2, Census Tract 99.13, San Bernardino County, California","ca","150","00","ACSSF","0026593",,,,,"06","071",,,,"009913","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,35,0,14,0,0,16,26,36,102,0,0,0,0,33250,577,42,25,0,20,8,96,3,13,12,0,110,28,220,2876,1188.657,2.41953746503845
"060710100041","15000US060710100041","Block Group 1, Census Tract 100.04, San Bernardino County, California","Block Group 1, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026594",,,,,"06","071",,,,"010004","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0,72,11,0,0,0,39,25,0,0,53,0,0,55400,202,51,54,0,26,0,13,0,0,0,0,29,29,0,1463,5168.643,0.283053048894435
"060710100042","15000US060710100042","Block Group 2, Census Tract 100.04, San Bernardino County, California","Block Group 2, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026595",,,,,"06","071",,,,"010004","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0,76,0,0,34,0,0,29,80,0,0,0,0,64732,310,46,53,0,52,37,0,0,27,29,0,66,0,0,1356,3972.662,0.341332855596242
"060710100043","15000US060710100043","Block Group 3, Census Tract 100.04, San Bernardino County, California","Block Group 3, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026596",,,,,"06","071",,,,"010004","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,15,0,0,0,0,0,0,53,0,0,0,0,72875,225,56,63,0,48,28,0,0,30,0,0,0,0,0,768,1519.996,0.505264503155999
"060710100044","15000US060710100044","Block Group 4, Census Tract 100.04, San Bernardino County, California","Block Group 4, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026597",,,,,"06","071",,,,"010004","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,93,82,0,0,100,0,0,90,99,0,0,0,0,54018,364,58,60,0,26,0,0,0,24,68,0,27,86,15,2180,1909.255,1.14180683462626
"060710100045","15000US060710100045","Block Group 5, Census Tract 100.04, San Bernardino County, California","Block Group 5, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026598",,,,,"06","071",,,,"010004","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,56,157,42,0,0,31,0,122,93,0,0,0,20,80313,369,105,77,0,29,0,0,0,27,0,0,74,0,57,2119,6489.54,0.326525451083171
"060710100091","15000US060710100091","Block Group 1, Census Tract 100.09, San Bernardino County, California","Block Group 1, Census Tract 100.09, San Bernardino County, California","ca","150","00","ACSSF","0026599",,,,,"06","071",,,,"010009","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,83,97,8,0,21,0,15,72,8,0,10,10,0,59429,397,60,88,0,10,0,6,15,35,0,0,144,0,39,1633,343.6219,4.75231584084559
"060710100092","15000US060710100092","Block Group 2, Census Tract 100.09, San Bernardino County, California","Block Group 2, Census Tract 100.09, San Bernardino County, California","ca","150","00","ACSSF","0026600",,,,,"06","071",,,,"010009","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,26,136,0,0,0,0,32,27,8,0,0,3,21,80962,380,46,55,0,33,4,0,0,38,33,0,79,31,61,1622,843.941,1.92193515954514
"060710100101","15000US060710100101","Block Group 1, Census Tract 100.10, San Bernardino County, California","Block Group 1, Census Tract 100.10, San Bernardino County, California","ca","150","00","ACSSF","0026601",,,,,"06","071",,,,"010010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,17,18,0,0,0,34,27,54,0,0,9,0,45208,277,28,0,0,9,7,0,9,14,6,18,65,69,52,1333,1130.689,1.17892746993422
"060710100102","15000US060710100102","Block Group 2, Census Tract 100.10, San Bernardino County, California","Block Group 2, Census Tract 100.10, San Bernardino County, California","ca","150","00","ACSSF","0026602",,,,,"06","071",,,,"010010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20,21,0,0,0,0,29,12,22,0,0,0,0,32708,195,51,11,0,9,9,14,0,24,0,0,48,8,21,1202,1607.651,0.747674892702206
"060710100103","15000US060710100103","Block Group 3, Census Tract 100.10, San Bernardino County, California","Block Group 3, Census Tract 100.10, San Bernardino County, California","ca","150","00","ACSSF","0026603",,,,,"06","071",,,,"010010","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,39,16,10,15,0,0,23,38,55,0,0,0,8,38750,321,7,35,0,0,13,26,8,33,28,0,49,63,59,2116,2827.661,0.748321613845315
"060710100104","15000US060710100104","Block Group 4, Census Tract 100.10, San Bernardino County, California","Block Group 4, Census Tract 100.10, San Bernardino County, California","ca","150","00","ACSSF","0026604",,,,,"06","071",,,,"010010","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,0,27,32,21,14,15,18,55,40,8,0,8,20,57708,415,8,12,0,15,38,17,0,52,10,0,180,0,83,1922,1268.115,1.51563482147408
"060710100111","15000US060710100111","Block Group 1, Census Tract 100.11, San Bernardino County, California","Block Group 1, Census Tract 100.11, San Bernardino County, California","ca","150","00","ACSSF","0026605",,,,,"06","071",,,,"010011","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,12,31,10,0,15,27,9,5,23,0,23,0,0,34914,201,39,0,0,0,0,9,9,8,1,0,74,25,36,1020,1348.033,0.756657945905541
"060710100112","15000US060710100112","Block Group 2, Census Tract 100.11, San Bernardino County, California","Block Group 2, Census Tract 100.11, San Bernardino County, California","ca","150","00","ACSSF","0026606",,,,,"06","071",,,,"010011","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,0,29,20,5,45,35,0,46,108,0,0,0,22,41250,449,9,44,0,10,74,0,30,8,0,0,128,73,73,2073,2553.696,0.811764764933274
"060710100113","15000US060710100113","Block Group 3, Census Tract 100.11, San Bernardino County, California","Block Group 3, Census Tract 100.11, San Bernardino County, California","ca","150","00","ACSSF","0026607",,,,,"06","071",,,,"010011","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,18,36,8,0,0,0,14,77,63,0,0,0,6,38611,267,37,10,0,0,34,38,0,23,17,0,62,40,6,1728,2354.852,0.733804172065662
"060710100121","15000US060710100121","Block Group 1, Census Tract 100.12, San Bernardino County, California","Block Group 1, Census Tract 100.12, San Bernardino County, California","ca","150","00","ACSSF","0026608",,,,,"06","071",,,,"010012","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,25,65,0,11,0,0,10,8,20,0,0,0,29,64821,232,70,68,0,0,0,9,0,9,16,7,22,0,31,995,1250.398,0.795746930101607
"060710100122","15000US060710100122","Block Group 2, Census Tract 100.12, San Bernardino County, California","Block Group 2, Census Tract 100.12, San Bernardino County, California","ca","150","00","ACSSF","0026609",,,,,"06","071",,,,"010012","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,6,32,0,0,6,11,28,41,60,0,0,7,7,50208,379,32,16,0,0,29,29,33,19,34,1,115,28,43,1807,1752.171,1.0312920368743
"060710100123","15000US060710100123","Block Group 3, Census Tract 100.12, San Bernardino County, California","Block Group 3, Census Tract 100.12, San Bernardino County, California","ca","150","00","ACSSF","0026610",,,,,"06","071",,,,"010012","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,7,43,0,0,9,0,50,37,148,0,6,0,0,48373,375,41,65,0,25,0,0,0,0,8,8,96,92,40,2003,765.1887,2.61765498527406
"060710100131","15000US060710100131","Block Group 1, Census Tract 100.13, San Bernardino County, California","Block Group 1, Census Tract 100.13, San Bernardino County, California","ca","150","00","ACSSF","0026611",,,,,"06","071",,,,"010013","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,47,22,18,24,30,19,29,0,107,0,0,33,0,31541,645,11,78,37,21,31,41,11,95,12,0,128,87,93,2337,1206.57,1.93689623272386
"060710100132","15000US060710100132","Block Group 2, Census Tract 100.13, San Bernardino County, California","Block Group 2, Census Tract 100.13, San Bernardino County, California","ca","150","00","ACSSF","0026612",,,,,"06","071",,,,"010013","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,42,3,19,0,10,0,55,70,19,0,0,0,0,42636,265,0,0,0,0,0,25,0,2,0,0,83,71,84,1646,2943.687,0.559162822376011
"060710100133","15000US060710100133","Block Group 3, Census Tract 100.13, San Bernardino County, California","Block Group 3, Census Tract 100.13, San Bernardino County, California","ca","150","00","ACSSF","0026613",,,,,"06","071",,,,"010013","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,18,14,0,0,0,11,98,5,57,0,0,31,18,63587,271,0,0,0,0,14,11,0,16,31,0,73,26,100,1485,524.8056,2.82961928781137
"060710100134","15000US060710100134","Block Group 4, Census Tract 100.13, San Bernardino County, California","Block Group 4, Census Tract 100.13, San Bernardino County, California","ca","150","00","ACSSF","0026614",,,,,"06","071",,,,"010013","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,0,96,48,0,0,0,98,113,180,0,0,24,0,41250,387,0,20,0,0,18,62,37,10,30,0,136,74,0,2690,3348.42,0.803363953809825
"060710100141","15000US060710100141","Block Group 1, Census Tract 100.14, San Bernardino County, California","Block Group 1, Census Tract 100.14, San Bernardino County, California","ca","150","00","ACSSF","0026615",,,,,"06","071",,,,"010014","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,29,8,22,0,0,0,11,47,42,0,0,0,0,44750,210,8,0,0,18,0,19,0,36,0,0,30,6,93,1425,1667.889,0.854373456556556
"060710100142","15000US060710100142","Block Group 2, Census Tract 100.14, San Bernardino County, California","Block Group 2, Census Tract 100.14, San Bernardino County, California","ca","150","00","ACSSF","0026616",,,,,"06","071",,,,"010014","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,29,25,34,0,41,0,13,10,35,0,0,0,38,20750,315,10,5,0,33,18,26,12,8,21,0,26,30,126,1927,5573.076,0.345769555689061
"060710100143","15000US060710100143","Block Group 3, Census Tract 100.14, San Bernardino County, California","Block Group 3, Census Tract 100.14, San Bernardino County, California","ca","150","00","ACSSF","0026617",,,,,"06","071",,,,"010014","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,0,47,0,0,53,7,21,18,50,0,26,26,10,27011,366,8,22,0,35,61,39,39,30,0,7,61,6,58,1965,6037.239,0.325479886393296
"060710100151","15000US060710100151","Block Group 1, Census Tract 100.15, San Bernardino County, California","Block Group 1, Census Tract 100.15, San Bernardino County, California","ca","150","00","ACSSF","0026618",,,,,"06","071",,,,"010015","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,13,66,10,0,75,22,21,65,27,0,9,0,32,40223,607,20,82,0,35,25,9,11,77,13,10,112,42,171,2798,3034.844,0.92195832567564
"060710100152","15000US060710100152","Block Group 2, Census Tract 100.15, San Bernardino County, California","Block Group 2, Census Tract 100.15, San Bernardino County, California","ca","150","00","ACSSF","0026619",,,,,"06","071",,,,"010015","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,74,149,28,0,31,9,18,64,71,0,0,0,0,38773,499,15,75,0,4,0,22,0,113,50,0,149,60,11,2650,1915.169,1.38368980860143
"060710100161","15000US060710100161","Block Group 1, Census Tract 100.16, San Bernardino County, California","Block Group 1, Census Tract 100.16, San Bernardino County, California","ca","150","00","ACSSF","0026620",,,,,"06","071",,,,"010016","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,45,63,27,0,14,29,54,116,104,0,12,93,0,47375,650,63,23,0,48,27,0,14,128,11,0,121,106,109,3750,2156.098,1.73925323206131
"060710100162","15000US060710100162","Block Group 2, Census Tract 100.16, San Bernardino County, California","Block Group 2, Census Tract 100.16, San Bernardino County, California","ca","150","00","ACSSF","0026621",,,,,"06","071",,,,"010016","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,22,30,44,0,0,0,19,66,75,0,0,0,41,59167,467,8,66,11,0,76,45,0,28,2,9,96,90,36,2350,4206.557,0.558651623096323
"060710100171","15000US060710100171","Block Group 1, Census Tract 100.17, San Bernardino County, California","Block Group 1, Census Tract 100.17, San Bernardino County, California","ca","150","00","ACSSF","0026622",,,,,"06","071",,,,"010017","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,75,20,0,0,27,0,41,0,211,0,0,0,0,67973,451,70,21,0,71,0,0,0,21,0,0,184,0,84,2030,226.8075,8.95032177755264
"060710100172","15000US060710100172","Block Group 2, Census Tract 100.17, San Bernardino County, California","Block Group 2, Census Tract 100.17, San Bernardino County, California","ca","150","00","ACSSF","0026623",,,,,"06","071",,,,"010017","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,171,425,115,0,29,33,24,265,453,0,0,0,0,72979,2230,259,178,0,168,62,104,0,323,45,0,360,264,467,10360,1403.755,7.38020407816561
"060710100173","15000US060710100173","Block Group 3, Census Tract 100.17, San Bernardino County, California","Block Group 3, Census Tract 100.17, San Bernardino County, California","ca","150","00","ACSSF","0026624",,,,,"06","071",,,,"010017","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,14,161,0,0,0,0,77,110,67,0,0,0,0,98942,567,0,74,0,100,0,20,0,130,87,0,61,54,41,2648,211.7049,12.507976098731
"060710100181","15000US060710100181","Block Group 1, Census Tract 100.18, San Bernardino County, California","Block Group 1, Census Tract 100.18, San Bernardino County, California","ca","150","00","ACSSF","0026625",,,,,"06","071",,,,"010018","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,53,184,39,13,57,0,93,155,97,0,12,20,46,51738,777,75,48,0,96,50,6,0,59,124,0,186,53,80,4222,3020.243,1.39790068525414
"060710100182","15000US060710100182","Block Group 2, Census Tract 100.18, San Bernardino County, California","Block Group 2, Census Tract 100.18, San Bernardino County, California","ca","150","00","ACSSF","0026626",,,,,"06","071",,,,"010018","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,19,141,9,0,13,0,24,45,206,0,15,0,0,57656,557,73,40,0,80,0,0,0,29,6,0,204,59,66,3636,1698.081,2.14124080883772
"060710100191","15000US060710100191","Block Group 1, Census Tract 100.19, San Bernardino County, California","Block Group 1, Census Tract 100.19, San Bernardino County, California","ca","150","00","ACSSF","0026627",,,,,"06","071",,,,"010019","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,9,15,0,0,4,20,17,7,24,0,0,0,5,42115,381,0,29,0,6,48,14,0,0,21,0,10,0,253,1993,1973.871,1.00969116459227
"060710100192","15000US060710100192","Block Group 2, Census Tract 100.19, San Bernardino County, California","Block Group 2, Census Tract 100.19, San Bernardino County, California","ca","150","00","ACSSF","0026628",,,,,"06","071",,,,"010019","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,15,43,22,0,0,25,8,0,75,0,0,36,0,36332,390,7,44,0,0,23,13,11,0,25,0,122,26,119,2180,1790.643,1.21743961748085
"060710100193","15000US060710100193","Block Group 3, Census Tract 100.19, San Bernardino County, California","Block Group 3, Census Tract 100.19, San Bernardino County, California","ca","150","00","ACSSF","0026629",,,,,"06","071",,,,"010019","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,34,105,0,7,0,0,12,24,31,0,0,7,0,65833,300,22,48,0,10,0,0,0,25,14,0,79,0,102,1467,1139.446,1.2874673550611
"060710100201","15000US060710100201","Block Group 1, Census Tract 100.20, San Bernardino County, California","Block Group 1, Census Tract 100.20, San Bernardino County, California","ca","150","00","ACSSF","0026630",,,,,"06","071",,,,"010020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,93,59,0,0,0,8,63,157,27,0,0,21,30,61196,365,0,65,0,0,14,27,0,30,78,0,102,30,19,2421,2650.567,0.91338956010607
"060710100202","15000US060710100202","Block Group 2, Census Tract 100.20, San Bernardino County, California","Block Group 2, Census Tract 100.20, San Bernardino County, California","ca","150","00","ACSSF","0026631",,,,,"06","071",,,,"010020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,53,140,44,0,41,9,72,138,91,0,0,0,0,32679,363,13,39,0,27,15,0,0,50,38,0,36,27,118,2769,2928.502,0.945534496684927
"060710100203","15000US060710100203","Block Group 3, Census Tract 100.20, San Bernardino County, California","Block Group 3, Census Tract 100.20, San Bernardino County, California","ca","150","00","ACSSF","0026632",,,,,"06","071",,,,"010020","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,26,0,0,49,52,0,0,132,10,0,0,0,35,21202,268,0,38,0,0,0,0,14,12,24,0,88,0,92,2263,4031.899,0.561274029068861
"060710100211","15000US060710100211","Block Group 1, Census Tract 100.21, San Bernardino County, California","Block Group 1, Census Tract 100.21, San Bernardino County, California","ca","150","00","ACSSF","0026633",,,,,"06","071",,,,"010021","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,79,20,46,0,24,18,13,106,0,0,0,0,44398,523,80,32,0,0,0,20,109,20,6,0,126,0,130,2896,4616.459,0.627320667122782
