Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001,SE_A17007B_001,SE_A17007B_002,SE_A17007B_003,SE_A17007B_004,SE_A17007B_005,SE_A17007B_006,SE_A17007B_007,SE_A17007B_008,SE_A17007B_009,SE_A17007B_010,SE_A17007B_011,SE_A17007B_012,SE_A17007B_013,SE_A17007B_014,SE_A17007A_001,SE_A17007A_002,SE_A17007A_003,SE_A17007A_004,SE_A17007A_005,SE_A17007A_006,SE_A17007A_007,SE_A17007A_008,SE_A17007A_009,SE_A17007A_010,SE_A17007A_011,SE_A17007A_012,SE_A17007A_013,SE_A17007A_014,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060710020351","15000US060710020351","Block Group 1","Block Group 1, Census Tract 20.35, San Bernardino County, California","ca","150","00","ACSSF","0025987",,,,,"06","071",,,,"002035","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91170,1210,108,474,94,13,41,79,21,102,249,0,9,20,0,1426,288,308,0,27,62,91,15,174,69,0,41,209,142,4958,9116.898,0.543825299576678
"060710020352","15000US060710020352","Block Group 2","Block Group 2, Census Tract 20.35, San Bernardino County, California","ca","150","00","ACSSF","0025988",,,,,"06","071",,,,"002035","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86488,594,70,168,60,0,31,0,0,57,188,0,0,0,20,701,178,67,12,0,18,30,0,236,27,0,34,21,78,2487,8618.23,0.288574309996803
"060710020361","15000US060710020361","Block Group 1","Block Group 1, Census Tract 20.36, San Bernardino County, California","ca","150","00","ACSSF","0025989",,,,,"06","071",,,,"002036","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82128,2745,318,957,201,0,58,100,79,392,560,0,0,21,59,2340,485,610,0,94,33,23,34,104,293,0,266,156,242,10395,9811.97,1.05942035252673
"060710020362","15000US060710020362","Block Group 2","Block Group 2, Census Tract 20.36, San Bernardino County, California","ca","150","00","ACSSF","0025990",,,,,"06","071",,,,"002036","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69719,688,64,206,0,0,0,0,0,84,231,0,0,76,27,998,128,386,0,80,0,0,0,21,27,77,100,46,133,3823,21558,0.177335570666737
"060710020371","15000US060710020371","Block Group 1","Block Group 1, Census Tract 20.37, San Bernardino County, California","ca","150","00","ACSSF","0025991",,,,,"06","071",,,,"002037","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155461,261,106,51,0,0,0,0,40,31,33,0,0,0,0,368,72,73,0,0,52,0,19,20,33,0,79,0,20,1248,1203.898,1.03663260215877
"060710020372","15000US060710020372","Block Group 2","Block Group 2, Census Tract 20.37, San Bernardino County, California","ca","150","00","ACSSF","0025992",,,,,"06","071",,,,"002037","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105417,365,132,58,0,17,0,49,0,75,34,0,0,0,0,596,43,172,0,60,0,0,22,69,0,0,89,35,106,2640,12477.25,0.211585150201468
"060710020373","15000US060710020373","Block Group 3","Block Group 3, Census Tract 20.37, San Bernardino County, California","ca","150","00","ACSSF","0025993",,,,,"06","071",,,,"002037","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102708,1158,99,424,42,0,161,0,31,52,282,2,0,47,18,949,114,114,0,87,11,29,0,160,136,0,67,81,150,4061,7586.135,0.535318696457281
"060710020381","15000US060710020381","Block Group 1","Block Group 1, Census Tract 20.38, San Bernardino County, California","ca","150","00","ACSSF","0025994",,,,,"06","071",,,,"002038","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91932,487,57,174,0,30,59,9,7,39,112,0,0,0,0,770,62,82,36,41,60,13,10,78,136,0,129,0,123,2531,7017.555,0.360666922008905
"060710020382","15000US060710020382","Block Group 2","Block Group 2, Census Tract 20.38, San Bernardino County, California","ca","150","00","ACSSF","0025995",,,,,"06","071",,,,"002038","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121111,913,217,150,31,50,69,0,77,102,200,0,0,0,17,1079,169,170,10,29,21,39,18,120,57,0,131,41,274,4359,10137.95,0.429968787500174
"060710021011","15000US060710021011","Block Group 1","Block Group 1, Census Tract 21.01, San Bernardino County, California","ca","150","00","ACSSF","0025996",,,,,"06","071",,,,"002101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52021,386,27,98,0,14,76,48,0,0,68,0,0,47,8,451,11,22,0,16,73,15,0,10,35,0,100,93,76,2721,10839.62,0.251023556865901
"060710021012","15000US060710021012","Block Group 2","Block Group 2, Census Tract 21.01, San Bernardino County, California","ca","150","00","ACSSF","0025997",,,,,"06","071",,,,"002101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63125,444,22,119,29,0,74,0,0,79,56,0,0,11,54,559,8,130,0,27,0,0,0,60,41,0,68,16,209,2239,10814.2,0.207042658112702
"060710021031","15000US060710021031","Block Group 1","Block Group 1, Census Tract 21.03, San Bernardino County, California","ca","150","00","ACSSF","0025998",,,,,"06","071",,,,"002103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30189,328,19,111,9,0,0,0,28,117,36,0,0,0,8,290,50,39,0,0,31,16,0,12,32,0,73,16,21,1450,12530.81,0.115714821844734
"060710021032","15000US060710021032","Block Group 2","Block Group 2, Census Tract 21.03, San Bernardino County, California","ca","150","00","ACSSF","0025999",,,,,"06","071",,,,"002103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63508,992,136,193,8,38,74,46,40,152,200,0,0,94,11,983,103,148,10,15,29,11,47,231,0,0,120,87,182,3884,17900.7,0.216974750462164
"060710021051","15000US060710021051","Block Group 1","Block Group 1, Census Tract 21.05, San Bernardino County, California","ca","150","00","ACSSF","0026000",,,,,"06","071",,,,"002105","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61406,633,72,157,55,9,29,0,11,18,170,0,48,48,16,743,76,62,18,11,121,10,32,83,81,0,111,28,110,2772,4196.968,0.66047680529794
"060710021052","15000US060710021052","Block Group 2","Block Group 2, Census Tract 21.05, San Bernardino County, California","ca","150","00","ACSSF","0026001",,,,,"06","071",,,,"002105","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89125,369,91,81,23,0,68,0,0,0,76,0,0,30,0,223,0,66,0,21,0,10,0,28,0,0,13,12,73,1290,10654.82,0.121071989522731
"060710021053","15000US060710021053","Block Group 3","Block Group 3, Census Tract 21.05, San Bernardino County, California","ca","150","00","ACSSF","0026002",,,,,"06","071",,,,"002105","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98903,378,38,211,0,0,13,7,0,18,91,0,0,0,0,526,51,102,0,34,49,20,15,34,18,0,52,96,55,1858,3628.298,0.512085770281561
"060710021071","15000US060710021071","Block Group 1","Block Group 1, Census Tract 21.07, San Bernardino County, California","ca","150","00","ACSSF","0026003",,,,,"06","071",,,,"002107","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58456,154,15,34,56,0,8,0,0,21,20,0,0,0,0,308,94,1,1,0,18,27,0,30,23,0,37,18,59,1190,8948.055,0.132989805358172
"060710021072","15000US060710021072","Block Group 2","Block Group 2, Census Tract 21.07, San Bernardino County, California","ca","150","00","ACSSF","0026004",,,,,"06","071",,,,"002107","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42314,664,75,203,60,0,29,60,25,55,125,11,0,0,21,664,54,57,0,29,26,0,0,53,34,0,100,109,202,2351,9197.742,0.255606203580866
"060710021073","15000US060710021073","Block Group 3","Block Group 3, Census Tract 21.07, San Bernardino County, California","ca","150","00","ACSSF","0026005",,,,,"06","071",,,,"002107","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66710,684,28,266,8,0,60,0,52,51,188,0,0,7,24,474,64,147,0,0,53,8,0,38,26,0,50,55,33,2036,12078.57,0.168562943148771
"060710021091","15000US060710021091","Block Group 1","Block Group 1, Census Tract 21.09, San Bernardino County, California","ca","150","00","ACSSF","0026006",,,,,"06","071",,,,"002109","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68162,1431,155,492,49,22,28,18,39,148,394,0,12,0,74,1409,222,194,0,92,78,0,0,267,104,0,255,44,153,4449,2554.527,1.7416138607592
"060710021092","15000US060710021092","Block Group 2","Block Group 2, Census Tract 21.09, San Bernardino County, California","ca","150","00","ACSSF","0026007",,,,,"06","071",,,,"002109","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53750,462,34,56,0,0,44,0,54,91,183,0,0,0,0,521,17,60,0,0,8,27,0,198,33,0,22,62,94,1672,17430.89,0.0959216799460075
"060710021101","15000US060710021101","Block Group 1","Block Group 1, Census Tract 21.10, San Bernardino County, California","ca","150","00","ACSSF","0026008",,,,,"06","071",,,,"002110","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64511,2019,314,495,117,0,54,0,195,205,435,0,0,74,130,2056,260,630,35,163,62,23,0,82,262,0,117,66,356,7460,1529.962,4.87593842133631
"060710022041","15000US060710022041","Block Group 1","Block Group 1, Census Tract 22.04, San Bernardino County, California","ca","150","00","ACSSF","0026009",,,,,"06","071",,,,"002204","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62014,152,0,0,65,0,42,0,0,0,26,0,0,0,19,233,13,0,0,28,26,18,0,0,0,0,40,0,108,1014,151.4427,6.69560090625902
"060710022042","15000US060710022042","Block Group 2","Block Group 2, Census Tract 22.04, San Bernardino County, California","ca","150","00","ACSSF","0026010",,,,,"06","071",,,,"002204","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60455,473,73,56,24,0,0,0,23,39,127,0,16,18,97,687,53,76,0,21,20,25,0,55,69,0,139,69,160,2566,11266.7,0.227750862166157
"060710022043","15000US060710022043","Block Group 3","Block Group 3, Census Tract 22.04, San Bernardino County, California","ca","150","00","ACSSF","0026011",,,,,"06","071",,,,"002204","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82396,521,72,61,20,0,58,66,35,59,60,0,8,51,31,909,37,114,0,8,23,92,0,8,15,0,228,201,183,3044,6081.247,0.500555214927637
"060710022061","15000US060710022061","Block Group 1","Block Group 1, Census Tract 22.06, San Bernardino County, California","ca","150","00","ACSSF","0026012",,,,,"06","071",,,,"002206","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83594,582,70,131,24,0,103,0,4,71,138,0,0,17,24,614,77,135,0,52,37,31,12,31,24,0,70,50,95,2288,7752.883,0.295116039147672
"060710022062","15000US060710022062","Block Group 2","Block Group 2, Census Tract 22.06, San Bernardino County, California","ca","150","00","ACSSF","0026013",,,,,"06","071",,,,"002206","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87188,274,10,4,20,0,68,0,61,10,13,0,0,3,85,292,2,28,0,0,3,0,0,87,70,0,43,0,59,1177,12290.86,0.0957622197477363
"060710022063","15000US060710022063","Block Group 3","Block Group 3, Census Tract 22.06, San Bernardino County, California","ca","150","00","ACSSF","0026014",,,,,"06","071",,,,"002206","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75395,435,44,94,0,0,40,0,0,35,101,0,27,11,83,368,9,66,0,0,45,14,0,46,22,0,51,66,49,1563,8243.348,0.189607442196643
"060710022064","15000US060710022064","Block Group 4","Block Group 4, Census Tract 22.06, San Bernardino County, California","ca","150","00","ACSSF","0026015",,,,,"06","071",,,,"002206","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77404,525,47,168,63,37,0,0,21,12,171,0,0,6,0,754,39,127,0,20,40,22,0,163,60,0,103,73,107,2265,12472.09,0.18160547461996
"060710022071","15000US060710022071","Block Group 1","Block Group 1, Census Tract 22.07, San Bernardino County, California","ca","150","00","ACSSF","0026016",,,,,"06","071",,,,"002207","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55852,694,48,150,44,0,27,0,32,111,190,0,0,59,33,599,89,74,7,19,29,8,0,68,30,11,56,61,147,2803,1399.354,2.0030675817803
"060710022072","15000US060710022072","Block Group 2","Block Group 2, Census Tract 22.07, San Bernardino County, California","ca","150","00","ACSSF","0026017",,,,,"06","071",,,,"002207","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,2561.273,1.07368489738176
"060710023011","15000US060710023011","Block Group 1","Block Group 1, Census Tract 23.01, San Bernardino County, California","ca","150","00","ACSSF","0026018",,,,,"06","071",,,,"002301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74348,124,0,0,0,0,17,0,0,0,107,0,0,0,0,166,23,0,0,0,18,0,0,16,0,0,44,0,65,895,3687.376,0.242720043490549
"060710023012","15000US060710023012","Block Group 2","Block Group 2, Census Tract 23.01, San Bernardino County, California","ca","150","00","ACSSF","0026019",,,,,"06","071",,,,"002301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81563,1053,172,334,75,63,36,13,46,94,136,0,0,12,72,1078,38,135,27,72,31,83,54,90,25,0,187,120,216,4886,3750.609,1.30272186589282
"060710023013","15000US060710023013","Block Group 3","Block Group 3, Census Tract 23.01, San Bernardino County, California","ca","150","00","ACSSF","0026020",,,,,"06","071",,,,"002301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75906,613,18,117,107,0,0,1,0,104,149,0,0,22,95,1106,15,84,0,0,165,78,0,19,63,19,236,194,233,3591,9071.819,0.395841216252739
"060710023014","15000US060710023014","Block Group 4","Block Group 4, Census Tract 23.01, San Bernardino County, California","ca","150","00","ACSSF","0026021",,,,,"06","071",,,,"002301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66646,263,0,32,0,0,18,21,62,0,115,0,0,15,0,654,0,18,0,0,42,43,0,125,67,0,75,0,284,2101,8219.985,0.255596551026491
"060710023041","15000US060710023041","Block Group 1","Block Group 1, Census Tract 23.04, San Bernardino County, California","ca","150","00","ACSSF","0026022",,,,,"06","071",,,,"002304","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85392,1065,228,262,194,0,46,0,14,29,292,0,0,0,0,1556,248,218,0,63,60,25,0,24,107,0,419,189,203,5887,9854.298,0.597404312297972
"060710023042","15000US060710023042","Block Group 2","Block Group 2, Census Tract 23.04, San Bernardino County, California","ca","150","00","ACSSF","0026023",,,,,"06","071",,,,"002304","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117957,2237,323,776,101,49,100,0,133,106,622,0,0,0,27,3236,368,483,0,275,91,67,0,176,344,0,653,116,663,10781,4040.3,2.6683664171417
"060710023043","15000US060710023043","Block Group 3","Block Group 3, Census Tract 23.04, San Bernardino County, California","ca","150","00","ACSSF","0026024",,,,,"06","071",,,,"002304","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128563,1137,194,185,75,0,21,0,79,157,144,0,0,50,232,1559,240,297,0,117,109,0,0,245,97,0,277,41,136,5130,9779.15,0.524585442094712
"060710023051","15000US060710023051","Block Group 1","Block Group 1, Census Tract 23.05, San Bernardino County, California","ca","150","00","ACSSF","0026025",,,,,"06","071",,,,"002305","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102367,1090,77,489,16,69,29,0,70,53,235,0,0,11,41,1179,191,174,37,80,67,19,18,85,62,0,146,81,219,4459,3480.103,1.28128392872863
"060710023052","15000US060710023052","Block Group 2","Block Group 2, Census Tract 23.05, San Bernardino County, California","ca","150","00","ACSSF","0026026",,,,,"06","071",,,,"002305","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67826,410,61,120,117,0,0,0,7,25,71,0,0,0,9,617,22,70,44,70,0,0,20,0,151,0,60,18,162,2352,13445.9,0.174923204277394
"060710023053","15000US060710023053","Block Group 3","Block Group 3, Census Tract 23.05, San Bernardino County, California","ca","150","00","ACSSF","0026027",,,,,"06","071",,,,"002305","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51014,306,0,0,21,0,0,0,22,95,90,0,0,31,47,481,36,0,0,0,15,0,0,0,35,0,156,15,224,2194,6430.144,0.341205441878495
"060710023054","15000US060710023054","Block Group 4","Block Group 4, Census Tract 23.05, San Bernardino County, California","ca","150","00","ACSSF","0026028",,,,,"06","071",,,,"002305","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78583,450,13,151,0,0,68,0,16,96,33,0,0,35,38,579,73,63,0,20,17,20,0,19,11,0,123,80,153,1904,7323.707,0.259977652406112
"060710023061","15000US060710023061","Block Group 1","Block Group 1, Census Tract 23.06, San Bernardino County, California","ca","150","00","ACSSF","0026029",,,,,"06","071",,,,"002306","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85878,198,17,61,0,0,19,0,0,0,60,37,0,3,1,417,58,32,0,0,74,0,0,44,40,29,24,51,65,1323,778.9854,1.69836308121891
"060710023062","15000US060710023062","Block Group 2","Block Group 2, Census Tract 23.06, San Bernardino County, California","ca","150","00","ACSSF","0026030",,,,,"06","071",,,,"002306","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95951,736,48,130,20,0,74,6,6,68,219,0,0,19,146,749,9,75,45,43,109,8,0,97,54,7,113,43,146,2756,10641.27,0.258991547451185
"060710023071","15000US060710023071","Block Group 1","Block Group 1, Census Tract 23.07, San Bernardino County, California","ca","150","00","ACSSF","0026031",,,,,"06","071",,,,"002307","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86450,504,47,90,91,0,0,10,28,25,114,0,0,25,74,568,11,85,0,0,0,12,0,9,11,0,197,77,166,2622,10384.51,0.252491517335215
"060710023072","15000US060710023072","Block Group 2","Block Group 2, Census Tract 23.07, San Bernardino County, California","ca","150","00","ACSSF","0026032",,,,,"06","071",,,,"002307","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75638,434,46,116,27,23,19,64,16,50,51,0,0,11,11,627,65,47,0,20,45,10,0,63,34,0,92,38,213,2527,6638.934,0.380633423784203
"060710024011","15000US060710024011","Block Group 1","Block Group 1, Census Tract 24.01, San Bernardino County, California","ca","150","00","ACSSF","0026033",,,,,"06","071",,,,"002401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35950,288,9,12,61,0,6,0,0,65,28,0,0,27,80,451,45,4,0,24,11,29,0,20,27,0,83,14,194,2198,8737.617,0.251555991765213
"060710024012","15000US060710024012","Block Group 2","Block Group 2, Census Tract 24.01, San Bernardino County, California","ca","150","00","ACSSF","0026034",,,,,"06","071",,,,"002401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93553,394,23,40,14,12,52,0,29,42,68,0,0,14,100,501,43,18,13,25,9,9,0,37,22,14,132,25,154,1696,6773.111,0.250401932364165
"060710024013","15000US060710024013","Block Group 3","Block Group 3, Census Tract 24.01, San Bernardino County, California","ca","150","00","ACSSF","0026035",,,,,"06","071",,,,"002401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39688,230,0,45,17,0,18,32,0,0,54,0,0,25,39,470,109,0,25,0,0,27,0,56,0,0,72,116,65,1497,2937.498,0.509617419076845
"060710024014","15000US060710024014","Block Group 4","Block Group 4, Census Tract 24.01, San Bernardino County, California","ca","150","00","ACSSF","0026036",,,,,"06","071",,,,"002401","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75234,200,13,0,21,0,29,0,21,0,91,0,0,0,25,256,22,9,0,0,0,0,0,30,0,0,0,28,167,800,3101.703,0.257922816630811
"060710024015","15000US060710024015","Block Group 5","Block Group 5, Census Tract 24.01, San Bernardino County, California","ca","150","00","ACSSF","0026037",,,,,"06","071",,,,"002401","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60592,379,5,25,33,0,16,0,0,63,89,0,22,22,104,663,0,0,35,12,22,23,0,14,46,0,360,44,107,2491,9918.611,0.251144020744498
"060710024021","15000US060710024021","Block Group 1","Block Group 1, Census Tract 24.02, San Bernardino County, California","ca","150","00","ACSSF","0026038",,,,,"06","071",,,,"002402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49886,336,42,24,19,0,0,0,26,65,88,0,0,17,55,561,22,63,0,9,11,25,0,11,46,0,192,5,177,2112,2284.487,0.92449656137403
"060710024022","15000US060710024022","Block Group 2","Block Group 2, Census Tract 24.02, San Bernardino County, California","ca","150","00","ACSSF","0026039",,,,,"06","071",,,,"002402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41864,450,25,84,0,27,29,0,0,58,141,0,0,13,73,603,82,7,0,0,63,23,13,68,37,0,158,81,71,2152,7583.007,0.283792434559542
"060710024023","15000US060710024023","Block Group 3","Block Group 3, Census Tract 24.02, San Bernardino County, California","ca","150","00","ACSSF","0026040",,,,,"06","071",,,,"002402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48289,227,17,9,52,0,20,0,0,80,24,0,0,0,25,418,28,0,0,0,19,33,0,34,96,0,41,8,159,1906,13280.02,0.143523830998445
"060710024024","15000US060710024024","Block Group 4","Block Group 4, Census Tract 24.02, San Bernardino County, California","ca","150","00","ACSSF","0026041",,,,,"06","071",,,,"002402","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64186,442,11,42,0,0,69,0,6,106,62,0,15,44,87,647,28,0,0,0,32,0,0,43,46,0,111,97,290,2194,14125.39,0.155323113466163
"060710025011","15000US060710025011","Block Group 1","Block Group 1, Census Tract 25.01, San Bernardino County, California","ca","150","00","ACSSF","0026042",,,,,"06","071",,,,"002501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73929,199,17,0,35,0,51,0,0,0,64,0,0,0,32,422,69,0,0,0,0,14,19,56,19,0,81,69,95,1414,5517.071,0.256295395963225
"060710025012","15000US060710025012","Block Group 2","Block Group 2, Census Tract 25.01, San Bernardino County, California","ca","150","00","ACSSF","0026043",,,,,"06","071",,,,"002501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65417,278,26,69,12,0,53,54,32,0,32,0,0,0,0,629,57,0,43,0,61,0,0,39,48,0,193,57,131,2124,8485.974,0.250295368163868
"060710025013","15000US060710025013","Block Group 3","Block Group 3, Census Tract 25.01, San Bernardino County, California","ca","150","00","ACSSF","0026044",,,,,"06","071",,,,"002501","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47538,370,0,9,68,0,0,15,13,25,166,0,0,0,74,591,8,12,21,0,20,13,0,72,22,34,93,68,228,1874,2391.388,0.783645329630871
"060710025014","15000US060710025014","Block Group 4","Block Group 4, Census Tract 25.01, San Bernardino County, California","ca","150","00","ACSSF","0026045",,,,,"06","071",,,,"002501","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52532,216,0,0,74,0,0,21,14,30,40,14,0,0,23,326,0,25,0,0,14,51,14,14,16,0,44,49,99,1428,5722.074,0.249559843520511
"060710025021","15000US060710025021","Block Group 1","Block Group 1, Census Tract 25.02, San Bernardino County, California","ca","150","00","ACSSF","0026046",,,,,"06","071",,,,"002502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72721,434,17,19,50,0,42,37,39,20,159,0,0,5,46,649,9,28,0,24,0,6,0,9,64,26,168,51,264,2462,9753.045,0.252433988111142
"060710025022","15000US060710025022","Block Group 2","Block Group 2, Census Tract 25.02, San Bernardino County, California","ca","150","00","ACSSF","0026047",,,,,"06","071",,,,"002502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71908,445,45,75,54,0,42,0,17,60,33,0,0,29,90,712,56,9,0,0,49,61,0,69,7,0,127,133,201,2826,11306.67,0.249940926367226
"060710025023","15000US060710025023","Block Group 3","Block Group 3, Census Tract 25.02, San Bernardino County, California","ca","150","00","ACSSF","0026048",,,,,"06","071",,,,"002502","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82857,430,20,15,52,0,24,0,23,52,188,0,0,7,49,370,8,0,0,7,0,45,0,10,22,0,105,36,137,2066,8265.991,0.249939768060701
"060710025024","15000US060710025024","Block Group 4","Block Group 4, Census Tract 25.02, San Bernardino County, California","ca","150","00","ACSSF","0026049",,,,,"06","071",,,,"002502","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55962,313,54,66,0,0,51,42,17,21,42,0,0,20,0,375,9,0,0,0,16,14,12,26,32,0,70,96,100,1625,6522.201,0.24914903080632
"060710026011","15000US060710026011","Block Group 1","Block Group 1, Census Tract 26.01, San Bernardino County, California","ca","150","00","ACSSF","0026050",,,,,"06","071",,,,"002601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54333,422,144,15,78,0,0,0,0,30,47,0,0,13,95,636,0,0,0,0,96,0,17,52,35,0,216,121,99,2732,660.5295,4.1360755339407
